train label,class id,species
8107,45369,Phacelia vallicola Congdon ex Brand
8108,45370,Phacelia vallis-mortae J.W. Voss
8109,45372,Phacelia viscida (Benth.) Torr.
8110,45376,Pholisma sonorae (Torr. ex A. Gray) Yatsk.
8111,45377,Pholistoma auritum (Lindl.) Lilja ex Lindbl.
8112,45379,Pholistoma membranaceum (Benth.) Constance
8113,45380,Pholistoma racemosum (Nutt. ex A. Gray) Constance
8114,45383,Plagiobothrys acanthocarpus (Piper) I.M. Johnst.
8115,45385,Plagiobothrys arizonicus (A. Gray) Greene ex A. Gray
8116,45387,Plagiobothrys asper Greene
8117,45389,Plagiobothrys bracteatus (Howell) I.M. Johnst.
8118,45393,Plagiobothrys canescens Benth.
8119,45394,Plagiobothrys chorisianus (Cham.) I.M. Johnst.
8120,45410,Plagiobothrys granulatus (Piper) I.M. Johnst.
8121,45430,Plagiobothrys mollis (A. Gray) I.M. Johnst.
8122,45434,Plagiobothrys nothofulvus (A. Gray) A. Gray
8123,45439,Plagiobothrys parishii I.M. Johnst.
8124,45453,Plagiobothrys stipitatus (Greene) I.M. Johnst.
8125,45482,Pulmonaria angustifolia L.
8126,45486,Pulmonaria longifolia (Bastard) Boreau
8127,45487,Pulmonaria mollis Wulfen ex Hornem.
8128,45488,Pulmonaria montana Lej.
8129,45489,Pulmonaria obscura Dumort.
8130,45491,Pulmonaria rubra Schott
8131,45492,Pulmonaria saccharata Mill.
8132,45505,Rochefortia spinosa (Jacq.) Urb.
8133,45561,Symphytum officinale L.
8134,45562,Symphytum orientale L.
8135,45565,Symphytum tuberosum L.
8136,45575,Tiquilia canescens (A. DC.) A.T. Richardson
8137,45594,Tiquilia palmeri (A. Gray) A.T. Richardson
8138,45596,Tiquilia plicata (Torr.) A.T. Richardson
8139,45608,Tournefortia argentea L. f.
8140,45612,Tournefortia bicolor Sw.
8141,45641,Tournefortia hirsutissima L.
8142,45701,Tricardia watsonii Torr. ex S. Watson
8143,45768,Turricula parryi (A. Gray) J.F. Macbr.
8144,45780,Varronia bullata L.
8145,4585,Viburnum davidii Franch.
8146,45878,Alyssoides utriculata (L.) Medik.
8147,4588,Viburnum dilatatum Thunb.
8148,45887,Alyssum alyssoides (L.) L.
8149,45926,Alyssum cuneifolium Ten.
8150,45936,Alyssum desertorum Stapf
8151,4594,Viburnum ellipticum Hook.
8152,4598,Viburnum farreri Stearn
8153,46138,Arabidopsis thaliana (L.) Heynh.
8154,46143,Arabis aculeolata Greene
8155,46164,Arabis ciliata Clairv.
8156,46189,Arabis hirsuta (L.) Scop.
8157,46208,Arabis modesta Rollins
8158,4621,Viburnum kansuense Batalin
8159,4624,Viburnum lantana L.
8160,46248,Arabis turrita L.
8161,46276,Aubrieta deltoidea (L.) DC.
8162,46295,Aurinia petraea (Ard.) Schur
8163,46297,Aurinia saxatilis (L.) Desv.
8164,46327,Barbarea orthoceras Ledeb.
8165,46333,Barbarea stolonifera Pomel
8166,46334,Barbarea stricta Andrz. ex Besser
8167,46337,Barbarea verna (Mill.) Asch.
8168,46341,Berteroa incana (L.) DC.
8169,46378,Biscutella laevigata L.
8170,46449,Boechera hoffmannii (Munz) Al-Shehbaz
8171,46454,Boechera johnstonii (Munz) Al-Shehbaz
8172,46456,Boechera laevigata (Muhl. ex Willd.) Al-Shehbaz
8173,46483,Boechera puberula (Nutt.) Dorn
8174,46488,Boechera rectissima (Greene) Al-Shehbaz
8175,46541,Brassica barrelieri (L.) Janka
8176,4655,Viburnum odoratissimum Ker Gawl.
8177,46551,Brassica fruticulosa Cirillo
8178,46558,Brassica juncea (L.) Czern.
8179,46561,Brassica napus L.
8180,46564,Brassica oleracea L.
8181,46567,Brassica rapa L.
8182,46574,Brassica tournefortii Gouan
8183,46598,Bunias erucago L.
8184,46599,Bunias orientalis L.
8185,46604,Cakile edentula (Bigelow) Hook.
8186,46619,Camelina microcarpa Andrz. ex DC.
8187,4662,Viburnum plicatum Thunb.
8188,46653,Cardamine africana L.
8189,46657,Cardamine amara L.
8190,46660,Cardamine angulata Hook.
8191,46668,Cardamine asarifolia L.
8192,46680,Cardamine bulbifera (L.) Crantz
8193,46705,Cardamine debilis Banks ex DC.
8194,46718,Cardamine enneaphyllos (L.) Crantz
8195,4672,Viburnum rhytidophyllum Hemsl.
8196,46723,Cardamine flexuosa With.
8197,46743,Cardamine hirsuta L.
8198,46750,Cardamine impatiens L.
8199,46794,Cardamine nuttallii Greene
8200,46798,Cardamine oligosperma Nutt.
8201,46805,Cardamine parviflora L.
8202,46811,Cardamine pensylvanica Muhl. ex Willd.
8203,46812,Cardamine pentaphyllos (L.) Crantz
8204,4682,Viburnum sieboldii Miq.
8205,46828,Cardamine resedifolia L.
8206,46855,Cardamine trifolia L.
8207,46887,Caulanthus heterophyllus (Nutt.) Payson
8208,46891,Caulanthus simulans Payson
8209,46931,Chorispora tenella (Pall.) DC.
8210,46975,Cochlearia danica L.
8211,46982,Cochlearia officinalis L.
8212,47,Acanthus spinosus L.
8213,4700,Viburnum tinus L.
8214,47038,Crambe maritima L.
8215,47052,Crambe tataria Sebeok
8216,47087,Cusickiella quadricostata (Rollins) Rollins
8217,4710,Viburnum utile Hemsl.
8218,47199,Dimorphocarpa wislizeni (Engelm.) Rollins
8219,47210,Diplotaxis erucoides (L.) DC.
8220,47215,Diplotaxis harra (Forssk.) Boiss.
8221,47221,Diplotaxis muralis (L.) DC.
8222,47229,Diplotaxis tenuifolia (L.) DC.
8223,47233,Diplotaxis viminea (L.) DC.
8224,47240,Dithyrea californica Harv.
8225,47299,Draba aizoides L.
8226,47304,Draba alpina L.
8227,47386,Draba cuneifolia Nutt.
8228,47436,Draba helleriana Greene
8229,47447,Draba hoppeana Rchb.
8230,47455,Draba incana L.
8231,4751,Aizoon canariense L.
8232,47530,Draba muralis L.
8233,47664,Draba subnivalis Braun-Blanq.
8234,47678,Draba tomentosa Clairv.
8235,477,Barleria cristata L.
8236,47740,Erophila verna (L.) DC.
8237,47744,Eruca vesicaria (L.) Cav.
8238,47806,Erysimum asperum (Nutt.) DC.
8239,47843,Erysimum cheiranthoides L.
8240,47876,Erysimum franciscanum Rossbach
8241,47948,Erysimum marshallii Bois
8242,47951,Erysimum menziesii (Hook.) Wettst.
8243,47969,Erysimum ochroleucum (Haller f. ex Schleich.) DC.
8244,47984,Erysimum pseudocheiri Boiss.
8245,47994,Erysimum repandum L.
8246,47995,Erysimum rhaeticum (Schleich. ex Hornem.) DC.
8247,48028,Erysimum teretifolium Eastw.
8248,48102,Farsetia aegyptia Turra
8249,48182,Guillenia flavescens (Hook.) Greene
8250,48361,Hesperis tristis L.
8251,48394,Hugueninia tanacetifolia (L.) Rchb.
8252,48403,Iberis amara L.
8253,48424,Iberis procumbens Lange
8254,48428,Iberis sempervirens L.
8255,48441,Iodanthus pinnatifidus (Michx.) Steud.
8256,48544,Leavenworthia exigua Rollins
8257,48545,Leavenworthia stylosa A. Gray
8258,48566,Lepidium alyssoides A. Gray
8259,48581,Lepidium banksii Kirk
8260,48586,Lepidium bidentatum Montin
8261,48593,Lepidium bonariense L.
8262,48610,Lepidium coronopus (L.) Al-Shehbaz
8263,48619,Lepidium davisii Rollins
8264,48620,Lepidium densiflorum Schrad.
8265,48626,Lepidium didymum L.
8266,48628,Lepidium draba L.
8267,48639,Lepidium flavum Torr.
8268,48644,Lepidium fremontii S. Watson
8269,48650,Lepidium graminifolium L.
8270,48652,Lepidium heterophyllum Benth.
8271,48660,Lepidium jaredii Brandegee
8272,48671,Lepidium lasiocarpum Nutt.
8273,48672,Lepidium latifolium L.
8274,48689,Lepidium montanum Nutt.
8275,48695,Lepidium nanum S. Watson
8276,48700,Lepidium nitidum Nutt.
8277,48701,Lepidium oblongum Small
8278,48717,Lepidium perfoliatum L.
8279,48746,Lepidium ruderale L.
8280,48749,Lepidium sativum L.
8281,48753,Lepidium schlechteri Thell.
8282,48774,Lepidium tenuicaule Kirk
8283,48788,Lepidium virginicum L.
8284,48805,Lesquerella fendleri (A. Gray) S. Watson
8285,48828,Lobularia maritima (L.) Desv.
8286,48829,Lunaria annua L.
8287,48832,Lunaria rediviva L.
8288,48923,Matthiola fruticulosa (L.) Maire
8289,49012,Moricandia arvensis (L.) DC.
8290,49053,Myagrum perfoliatum L.
8291,49066,Nasturtium microphyllum (Boenn. ex Rchb.) Rchb.
8292,49094,Nerisyrenia camporum (A. Gray) Greene
8293,49102,Neslia paniculata (L.) Desv.
8294,49172,Notothlaspi australe Hook. f.
8295,49174,Notothlaspi rosulatum Hook. f.
8296,49329,Phoenicaulis cheiranthoides Nutt.
8297,49347,Physaria chambersii Rollins
8298,49455,Polyctenium fremontii (S. Watson) Greene
8299,49520,Ptilotrichum spinosum (L.) Boiss.
8300,49546,Raphanus raphanistrum L.
8301,49549,Rapistrum rugosum (L.) All.
8302,49596,Rorippa amphibia (L.) Besser
8303,49616,Rorippa columbiae (S. Watson) Howell
8304,49620,Rorippa curvipes Greene
8305,49621,Rorippa curvisiliqua (Hook.) Bessey ex Britton
8306,49651,Rorippa micrantha (Roth) Jonsell
8307,49658,Rorippa palustris (L.) Besser
8308,49673,Rorippa subumbellata Rollins
8309,49674,Rorippa sylvestris (L.) Besser
8310,49752,Sinapis alba L.
8311,49774,Sisymbrium altissimum L.
8312,49797,Sisymbrium irio L.
8313,49807,Sisymbrium officinale (L.) Scop.
8314,4981,Carpobrotus rossii (Haw.) Schwantes
8315,49817,Sisymbrium strictissimum L.
8316,49826,Smelowskia americana Rydb.
8317,49903,Stanleya pinnata (Pursh) Britton
8318,49936,Streptanthus barbatus S. Watson
8319,49946,Streptanthus carinatus C. Wright ex A. Gray
8320,49947,Streptanthus cordatus Nutt.
8321,49949,Streptanthus diversifolius S. Watson
8322,49956,Streptanthus hispidus A. Gray
8323,49959,Streptanthus insignis Jeps.
8324,49963,Streptanthus morrisonii F.W. Hoffm.
8325,49968,Streptanthus polygaloides A. Gray
8326,49971,Streptanthus tortuosus Kellogg
8327,50007,Synthlipsis greggii A. Gray
8328,50054,Thelypodium integrifolium (Nutt.) Endl.
8329,50058,Thelypodium milleflorum A. Nelson
8330,50075,Thlaspi arvense L.
8331,50123,Thlaspi perfoliatum L.
8332,50150,Thysanocarpus curvipes Hook.
8333,50152,Thysanocarpus laciniatus Nutt.
8334,50153,Thysanocarpus radians Benth.
8335,50166,Tropidocarpum gracile Hook.
8336,50173,Turritis glabra L.
8337,50241,Zilla spinosa (L.) Prantl
8338,50286,Aechmea bracteata (Sw.) Griseb.
8339,50340,Aechmea fasciata (Lindl.) Baker
8340,50355,Aechmea gamosepala Wittm.
8341,50414,Aechmea marauensis Leme
8342,50421,Aechmea mexicana Baker
8343,50437,Aechmea nudicaulis (L.) Griseb.
8344,50538,Ananas comosus (L.) Merr.
8345,50648,Brocchinia reducta Baker
8346,50689,Bromelia karatas L.
8347,50700,Bromelia pinguin L.
8348,51237,Guzmania lingulata (L.) Mez
8349,51356,Hechtia glomerata Zucc.
8350,51404,Hohenbergia blanchetii (Baker) E.Morren ex Baker
8351,51899,Pitcairnia angustifolia Aiton
8352,52614,Tillandsia atroviridipetala Matuda
8353,52657,Tillandsia bulbosa Hook.
8354,52669,Tillandsia calothyrsus Mez
8355,52702,Tillandsia circinnatioides Matuda
8356,52735,Tillandsia cyanea Linden ex K.Koch
8357,52742,Tillandsia deppeana Steud.
8358,52776,Tillandsia erubescens Schltdl.
8359,52782,Tillandsia exserta Fernald
8360,52784,Tillandsia fasciculata Sw.
8361,52876,Tillandsia ionantha Planch.
8362,52946,Tillandsia makoyana Baker
8363,53019,Tillandsia parryi Baker
8364,53082,Tillandsia recurvata (L.) L.
8365,53128,Tillandsia schiedeana Steud.
8366,53137,Tillandsia seleriana Mez
8367,53217,Tillandsia usneoides (L.) L.
8368,53218,Tillandsia utriculata L.
8369,53970,Beiselia mexicana Forman
8370,53978,Boswellia dalzielii Hutch.
8371,54033,Bursera excelsa (Kunth) Engl.
8372,54034,Bursera fagaroides (Kunth) Engl.
8373,54088,Bursera panamensis Pittier
8374,54099,Bursera schlechtendalii Engl.
8375,54103,Bursera simaruba (L.) Sarg.
8376,54213,Commiphora africana (A.Rich.) Endl.
8377,54239,Commiphora caerulea Burtt
8378,54283,Commiphora glandulosa Schinz
8379,54306,Commiphora karibensis Wild
8380,54328,Commiphora marlothii Engl.
8381,54333,Commiphora mollis (Oliv.) Engl.
8382,54337,Commiphora mossambicensis (Oliv.) Engl.
8383,54367,Commiphora pyracanthoides Engl.
8384,54379,Commiphora schimperi (O.Bergman) Engl.
8385,54383,Commiphora serrata Engl.
8386,54405,Commiphora tenuipetiolata Engl.
8387,54411,Commiphora ugogensis Engl.
8388,54419,Commiphora zanzibarica (Baill.) Engl.
8389,54519,Protium costaricense (Rose) Engl.
8390,54731,Buxus sempervirens L.
8391,5474,Drosanthemum floribundum (Haw.) Schwantes
8392,54749,Pachysandra procumbens Michx.
8393,54769,Byblis gigantea Lindl.
8394,54772,Byblis liniflora Salisb.
8395,54792,Acanthocereus tetragonus (L.) Hummelinck
8396,54803,Ariocarpus retusus Scheidw.
8397,54825,Astrophytum asterias (Zucc.) Lem.
8398,54830,Astrophytum myriostigma Lem.
8399,54846,Austrocylindropuntia subulata (Muehlenpf.) Backeb.
8400,54848,Austrocylindropuntia vestita (Salm-Dyck) Backeb.
8401,54859,Brachycereus nesioticus (K.Schum. ex B.L.Rob.) Backeb.
8402,54910,Cephalocereus senilis (Haw.) Pfeiff.
8403,54942,Cereus jamacaru DC.
8404,54960,Cereus uruguayanus R. Kiesling
8405,54982,Cleistocactus hyalacanthus (K.Schum.) Rol.-Goss.
8406,55031,Consolea rubescens (Salm-Dyck ex DC.) Lem.
8407,55107,Corynopuntia kunzei (Rose) M.P.Griff.
8408,55125,Coryphantha echinus (Engelm.) Orcutt
8409,55127,Coryphantha erecta (Lem. ex Pfeiff.) Lem.
8410,55139,Coryphantha neglecta L.Bremer
8411,55141,Coryphantha obscura Boed.
8412,55152,Coryphantha pycnacantha (Mart.) Lem.
8413,55255,Echinocactus grusonii Hildm.
8414,55257,Echinocactus horizonthalonius Lem.
8415,55261,Echinocactus texensis Hopffer
8416,55273,Echinocereus cinerascens (DC.) Lem.
8417,55274,Echinocereus coccineus Engelm.
8418,55275,Echinocereus dasyacanthus Engelm.
8419,55277,Echinocereus engelmannii (Parry ex Engelm.) Lem.
8420,55278,Echinocereus enneacanthus Engelm.
8421,55285,Echinocereus knippelianus Liebner
8422,55290,Echinocereus longisetus (Engelm.) Lem.
8423,55300,Echinocereus pectinatus (Scheidw.) Engelm.
8424,55302,Echinocereus pentalophus (DC.) Lem.
8425,55305,Echinocereus poselgeri Lem.
8426,55322,Echinocereus triglochidiatus Engelm.
8427,55323,Echinocereus viereckii Werderm.
8428,55324,Echinocereus viridiflorus Engelm.
8429,55336,Echinopsis ancistrophora Speg.
8430,55385,Echinopsis formosa (Pfeiff.) Jacobi ex Salm-Dyck
8431,55537,Escobaria duncanii (Hester) Buxb.
8432,55538,Escobaria emskoetteriana (Quehl) Borg
8433,55576,Eulychnia castanea Phil.
8434,55587,Ferocactus cylindraceus (Engelm.) Orcutt
8435,55590,Ferocactus emoryi (Engelm.) Orcutt
8436,55597,Ferocactus herrerae J.G.Ortega
8437,55604,Ferocactus recurvus (Mill.) Borg
8438,55683,Gymnocalycium ochoterenae Backeb.
8439,55792,Hylocereus trigonus (Haw.) Saff.
8440,55796,Isolatocereus dumortieri (Scheidw.) Backeb.
8441,55801,Kadenicarpus pseudomacrochele (Backeb.) Doweld
8442,55874,Lophophora diffusa (Croizat) Bravo
8443,55910,Mammillaria albilanata Backeb.
8444,55918,Mammillaria barbata Engelm.
8445,55923,Mammillaria bocasana Poselger
8446,55926,Mammillaria bombycina Quehl
8447,55928,Mammillaria brandegeei (J.M. Coult.) K. Brandegee
8448,55931,Mammillaria carnea Zucc. ex Pfeiff.
8449,55937,Mammillaria compressa DC.
8450,55942,Mammillaria densispina (J.M. Coult.) Orcutt
8451,55946,Mammillaria dixanthocentron Backeb.
8452,55950,Mammillaria elongata DC.
8453,55958,Mammillaria geminispina Haw.
8454,55964,Mammillaria grahamii Engelm.
8455,55971,Mammillaria haageana Pfeiff.
8456,55972,Mammillaria hahniana Werderm.
8457,55976,Mammillaria herrerae Werderm.
8458,55978,Mammillaria heyderi Muehlenpf.
8459,55980,Mammillaria humboldtii Ehrenb.
8460,55997,Mammillaria longimamma DC.
8461,56001,Mammillaria magnimamma Haw.
8462,56009,Mammillaria melanocentra Poselger
8463,56012,Mammillaria microhelia Werderm.
8464,56018,Mammillaria mystax Mart.
8465,56020,Mammillaria napina J.A. Purpus
8466,56022,Mammillaria nivosa Link ex Pfeiff.
8467,56032,Mammillaria perbella Hildm. ex K. Schum.
8468,56040,Mammillaria polythele Mart.
8469,56041,Mammillaria pottsii Scheer ex Salm-Dyck
8470,56042,Mammillaria prolifera (Mill.) Haw.
8471,56057,Mammillaria senilis Lodd. ex Salm-Dyck
8472,56062,Mammillaria sphacelata Mart.
8473,56072,Mammillaria tetrancistra Engelm.
8474,56076,Mammillaria uncinata Zucc. ex Pfeiff.
8475,56087,Mammillaria wrightii Engelm.
8476,56092,Mammilloydia candida (Scheidw.) Buxb.
8477,56094,Marginatocereus marginatus (DC.) Backeb.
8478,56111,Matucana madisoniorum (Hutchison) G.D. Rowley
8479,56188,Myrtillocactus geometrizans (Mart. ex Pfeiff.) Console
8480,56200,Neobuxbaumia polylopha (DC.) Backeb.
8481,56201,Neobuxbaumia scoparia (Poselg.) Backeb.
8482,563,Barleria megalosiphon Mildbr.
8483,56335,Nopalea cochenillifera (L.) Salm-Dyck
8484,56359,Opuntia aciculata Griffiths
8485,56368,Opuntia atrispina Griffiths
8486,56387,Opuntia cantabrigiensis Lynch
8487,56406,Opuntia decumbens Salm-Dyck
8488,56415,Opuntia echios Howell
8489,56426,Opuntia fragilis (Nutt.) Haw.
8490,56446,Opuntia joconostle F.A.C. Weber
8491,56452,Opuntia lasiacantha Pfeiff.
8492,56457,Opuntia littoralis (Engelm.) Cockerell
8493,56459,Opuntia macrocentra Engelm.
8494,56464,Opuntia maxima Mill.
8495,56468,Opuntia microdasys (Lehm.) Pfeiff.
8496,56471,Opuntia monacantha (Willd.) Haw.
8497,56478,Opuntia oricola Philbrick
8498,56509,Opuntia robusta J.C. Wendl.
8499,56523,Opuntia streptacantha Lem.
8500,56534,Opuntia tuna (L.) Mill.
8501,56681,Peniocereus maculatus (Weing.) Cutak
8502,56686,Peniocereus striatus (Brandegee) Buxb.
8503,56688,Peniocereus viperinus (F.A.C. Weber) Buxb.
8504,56689,Peniocereus zopilotensis (Meyran) Buxb.
8505,56690,Pereskia aculeata Mill.
8506,56697,Pereskia grandifolia Haw.
8507,56764,Pilosocereus pachycladus F. Ritter
8508,56845,Rebutia cintia Hjertson
8509,56855,Rebutia marsoneri Werderm.
8510,56888,Rhipsalis hylaea F. Ritter
8511,569,Barleria molensis Wild
8512,56930,Schlumbergera truncata (Haw.) Moran
8513,56991,Stenocactus multicostatus (Hildm.) A. Berger ex A.W. Hill
8514,57010,Stenocereus griseus (Haw.) Buxb.
8515,57087,Tephrocactus molinensis (Speg.) Backeb.
8516,57344,Calceolaria mexicana Benth.
8517,57575,Mammea americana L.
8518,57609,Mesua ferrea L.
8519,57622,Calycanthus floridus L.
8520,57628,Chimonanthus praecox (L.) Link
8521,57759,Apetahia longistigmata (F.Br.) E.Wimm.
8522,57930,Campanula alliariifolia Willd.
8523,57936,Campanula americana L.
8524,57944,Campanula aparinoides Pursh
8525,57949,Campanula armena Steven
8526,57959,Campanula barbata L.
8527,57969,Campanula bohemica Hruby
8528,57970,Campanula bononiensis L.
8529,57988,Campanula carpatica Jacq.
8530,57993,Campanula cervicaria L.
8531,57999,Campanula cochleariifolia Lam.
8532,58012,Campanula cymbalaria Sm.
8533,58025,Campanula divaricata Michx.
8534,58037,Campanula erinus L.
8535,58043,Campanula exigua Rattan
8536,58064,Campanula glomerata L.
8537,58096,Campanula isophylla Moretti
8538,58125,Campanula lasiocarpa Cham.
8539,58126,Campanula latifolia L.
8540,58142,Campanula lusitanica L.
8541,58186,Campanula patula L.
8542,58190,Campanula peregrina L.
8543,58193,Campanula persicifolia L.
8544,58204,Campanula piperi Howell
8545,58209,Campanula portenschlagiana Schult.
8546,58210,Campanula poscharskyana Degen
8547,58214,Campanula prenanthoides Durand
8548,58225,Campanula pyramidalis L.
8549,58233,Campanula rapunculoides L.
8550,58234,Campanula rapunculus L.
8551,58264,Campanula scabrella Engelm.
8552,58265,Campanula scheuchzeri Vill.
8553,58280,Campanula sibirica L.
8554,58310,Campanula thyrsoides L.
8555,58315,Campanula trachelium L.
8556,58335,Campanula versicolor Andrews
8557,58339,Campanula wilkinsiana Greene
8558,58349,Canarina canariensis (L.) Vatke
8559,58573,Clermontia grandiflora Gaudich.
8560,58574,Clermontia hawaiiensis (Hillebr.) Rock
8561,58575,Clermontia kakeana Meyen
8562,58577,Clermontia lindseyana Rock
8563,58579,Clermontia montis-loa Rock
8564,58582,Clermontia pallida Hillebr.
8565,58584,Clermontia peleana Rock
8566,58586,Clermontia pyrularia Hillebr.
8567,58588,Clermontia tuberculata C.N.Forbes
8568,58598,Codonopsis canescens Nannf.
8569,58676,Cyanea angustifolia (Cham.) Hillebr.
8570,58681,Cyanea calycina (Cham.) Lammers
8571,58700,Cyanea hardyi Rock
8572,58707,Cyanea kuhihewa Lammers
8573,58710,Cyanea leptostegia A.Gray
8574,58715,Cyanea macrostegia Hillebr.
8575,58739,Cyanea rivularis Rock
8576,58748,Cyanea stictophylla Rock
8577,58751,Cyanea truncata (Rock) Rock
8578,58795,Cyphia mazoensis S.Moore
8579,58867,Downingia concolor Greene
8580,58868,Downingia cuspidata (Greene) Rattan
8581,58870,Downingia insignis Greene
8582,58872,Downingia montana Greene
8583,58873,Downingia ornatissima Greene
8584,58874,Downingia pulchella (Lindl.) Torr.
8585,58875,Downingia pusilla (G.Don ex A.DC.) Torr.
8586,58876,Downingia yina Applegate
8587,58904,Favratia zoysii (Wulfen) Feer
8588,58915,Githopsis pulchella Vatke
8589,58965,Jasione montana L.
8590,58977,Legousia hybrida (L.) Delarbre
8591,59017,Lobelia baumannii Engl.
8592,59042,Lobelia cardinalis L.
8593,59057,Lobelia cobaltica S.Moore
8594,59060,Lobelia columnaris Hook.f.
8595,59093,Lobelia dortmanna L.
8596,59111,Lobelia fatiscens Heenan
8597,59114,Lobelia fenestralis Cav.
